Season,Player,Position,School,Conference,Height (inches),Weight(lbs),Hand (inches),Arm (inches),Wingspan (inches),40-Yard Dash (seconds),Vertical (inches),Bench (reps),Broad Jump (inches),3-Cone (seconds),Shuttle (seconds),Overall Pick,Combine Participation,ELO,FPI,Efficiencies Overall,Efficiencies Offense,Efficiencies Defense,Efficiencies SpecialTeams,Log Rank,CFP Appearance,National Award
2024,Dallas Turner,EDGE,Alabama,SEC,74.75,247,9.875,34.375,83,4.46,40.5,23,127,7.39,4.31,17,1,2032,24.925,84.968,76.211,80.844,61.941,5.4889,0,1
2024,Dallin Holker,TE,Colorado St.,Mountain West,75.375,241,10.25,33.625,78.125,4.78,32.5,28,122,6.83,4.21,300,1,1276,-11.774,30.563,28.491,37.664,56.051,0,0,0
2024,Curtis Jacobs,LB,Penn St.,Big Ten,73.375,241,10.25,31.5,77.75,4.58,35,18,124,7.45,4.74,300,1,2000,25.618,85.731,66.931,89.424,64.921,0,1,0
2024,DJ James,CB,Auburn,SEC,71.625,175,8.375,31,72.375,4.42,36,15,126,6.95,4.67,192,1,1585,8.916,67.536,49.076,72.965,65.063,4.2047,0,0
2024,Malik Nabers,WR,LSU,SEC,71.75,200,9.875,31.375,76.5,4.45,38,15,126,6.86,4.14,6,0,1985,20.874,81.345,97.503,37.119,37.895,5.5334,0,1
2024,Khyree Jackson,CB,Oregon,Pac-12,75.75,194,9.25,32.75,78,4.5,36.5,15,133,6.94,4.63,108,1,2106,25.043,90.094,93.321,73.578,35.343,5.0173,1,0
2024,Kimani Vidal,RB,Troy,Sun Belt,67.875,213,9.375,30.375,73.25,4.46,37.5,18,120,7.01,4.15,181,1,1736,5.742,65.342,50.585,73.525,51.212,4.3567,0,0
2024,Kingsley Eguakun,C,Florida,SEC,75.5,304,10.125,32.5,80.25,5.15,31.5,27,108,7.41,4.34,300,0,1594,6.342,58.854,67.064,43.082,57.213,0,0,0
2024,Kingsley Suamataia,OT,BYU,Big 12,76.625,326,10.625,34.25,82.125,5.04,28,30,110,8.03,4.58,63,1,1364,-1.805,52.478,36.286,62.31,60.603,5.2781,0,1
2024,Kiran Amegadjie,OT,Yale,Ivy League,77.375,323,9.625,36.125,85.5,5.17,29.5,29,109,7.93,4.64,75,0,1725,10.499,65.564,63.746,61.56,50.241,5.2149,0,0
2024,Darius Muasau,LB,UCLA,Pac-12,71.875,225,9.5,31.5,74.75,4.7,36.5,18,117,7.09,4.72,183,1,1602,7.056,61.585,41.29,82.53,24.638,4.3307,0,0
2024,Darius Robinson,EDGE,Missouri,SEC,77.125,285,10.625,34.5,84.375,4.95,35,21,111,7.44,4.84,27,1,1866,15.277,78.168,79.322,67.958,47.09,5.4467,0,0
2024,David Ugwoegbu,EDGE,Houston,Big 12,75.875,250,10.25,33.75,80.375,4.68,31.5,21,121,7.37,4.63,300,1,1421,-2.113,42.491,51.077,36.881,53.212,0,0,0
2024,Layden Robinson,IOL,Texas A&M,SEC,75.5,302,10.5,34.625,81.5,5.13,26.5,27,111,7.67,4.58,103,1,1772,15.36,75.057,65.814,76.34,50.751,5.0499,0,0
2024,Leonard Taylor,DL,Miami,ACC,75.5,303,9,33.875,80.625,5.12,30,27,109,7.81,4.75,300,1,1580,11.169,68.436,66.666,63.176,51.762,0,0,0
2024,LaDarius Henderson,IOL,Michigan,Big Ten,76.125,309,10.625,35,84.75,5.15,29.5,28,109,7.7,4.61,249,0,2210,27.625,94.395,88.226,91.352,54.858,2.3026,0,0
2024,Ladd McConkey,WR,Georgia,SEC,71.625,186,8.625,30.25,72,4.39,36,13,124,6.89,4.19,34,1,2273,24.777,87.417,88.149,74.455,48.128,5.4161,1,1
2024,Kool-Aid McKinstry,CB,Alabama,SEC,71.5,199,8.5,32,75.875,4.51,38.5,15,126,6.94,3.95,41,0,2032,24.925,84.968,76.211,80.844,61.941,5.3845,0,1
2024,Kris Abrams-Draine,CB,Missouri,SEC,71.375,179,8.625,31,74.625,4.44,33.5,15,123,6.94,4.58,145,1,1866,15.277,78.168,79.322,67.958,47.09,4.7362,0,0
2024,Kris Jenkins,DL,Michigan,Big Ten,74.75,299,9.375,34,79.125,4.91,30,29,115,8.43,4.78,49,1,2210,27.625,94.395,88.226,91.352,54.858,5.3471,0,0
2024,Khalid Duke,EDGE,Kansas St.,Big 12,75.25,246,9.25,32.625,78.375,4.79,34,21,117,7.42,4.81,300,1,1942,18.789,79.849,77.7,71.656,49.809,0,0,0
2024,Ja'Tavion Sanders,TE,Texas,Big 12,75.875,245,10.125,32.875,78.25,4.69,35,28,121,7.04,4.32,101,1,2025,23.196,86.583,76.615,83.977,60.972,5.0626,1,0
2024,Isaiah Williams,WR,Illinois,Big Ten,69.25,182,9.125,30.125,72.75,4.63,38,17,123,6.75,4.2,300,1,1504,0.543,45.217,52.138,44.335,38.615,0,0,0
2024,J.J. McCarthy,QB,Michigan,Big Ten,74.5,219,9,31.625,75.875,4.81,32.5,17,114,6.82,4.23,10,1,2210,27.625,94.395,88.226,91.352,54.858,5.5175,0,0
2024,Frank Crum,OT,Wyoming,Mountain West,80.25,313,10.5,33.875,82,4.94,31.5,27,114,7.39,4.73,300,1,1494,-2.253,52.814,49.133,53.897,53.403,0,0,0
2024,Franklin Gore,RB,Southern Mississippi,Sun Belt,67.625,201,8.25,29.625,72,4.51,35,12,121,6.89,4.23,300,1,1164,-14.169,26.935,32.097,33.556,37.572,0,0,0
2024,Gabriel Hall,DL,Baylor,Big 12,78,291,9.5,34.5,84.25,5.03,31.5,27,115,7.65,4.67,300,1,1384,-4.924,30.445,31.671,31.437,67.489,0,0,0
2024,Gabriel Murphy,EDGE,UCLA,Pac-12,74.375,247,9.25,30.5,75,4.68,39.5,25,123,7.39,4.52,300,1,1602,7.056,61.585,41.29,82.53,24.638,0,0,0
2024,Garret Greenfield,OT,South Dakota St.,MVFC,77.75,305,9.75,33.5,83.125,5.22,38.5,28,113,7.76,4.85,300,1,1641,8.574,64.355,63.524,60.613,46.247,0,0,0
2024,Braden Fiske,DL,Florida St.,ACC,75.625,292,9.375,31,76.75,4.78,33.5,26,117,8.12,4.37,39,1,1789,19.915,83.68,70.051,84.429,58.266,5.3936,0,0
2024,Brady Latham,IOL,Arkansas,SEC,77.25,304,9.5,32.75,77.875,5.31,29,26,110,7.57,4.47,300,1,1431,2.225,47.846,34.458,61.741,53.372,0,0,0
2024,Beaux Limmer,C,Arkansas,SEC,76.625,302,9.5,31.875,77.875,5.22,36.5,27,110,7.47,4.57,217,1,1431,2.225,47.846,34.458,61.741,53.372,3.7377,0,0
2024,Ben Sinnott,TE,Kansas St.,Big 12,75.875,250,9.5,32.375,77.5,4.68,40,28,126,6.82,4.23,53,1,1942,18.789,79.849,77.7,71.656,49.809,5.3279,0,0
2024,Jack Westover,TE,Washington,Pac-12,74.625,243,9.125,32.125,77.125,4.64,35,28,122,7.03,4.34,300,0,1879,17.544,82.666,86.101,64.802,60.593,0,0,0
2024,JC Latham,OT,Alabama,SEC,77.75,342,11,35.125,84.375,5.29,27.5,31,106,7.85,4.49,7,0,2032,24.925,84.968,76.211,80.844,61.941,5.5294,0,0
2024,JD Bertrand,LB,Notre Dame,FBS Independent,72.875,235,9.75,30.625,74.875,4.62,34.5,20,118,7.31,4.35,143,1,2077,20.776,83.947,78.304,77.941,57.082,4.7536,1,0
2024,Ja'Lynn Polk,WR,Washington,Pac-12,73.375,203,9.75,31.75,74.5,4.52,37.5,16,129,6.86,4.13,37,1,1879,17.544,82.666,86.101,64.802,60.593,5.4027,0,0
2024,Brennan Jackson,EDGE,Washington St.,Pac-12,75.875,264,9.75,32.75,78.75,4.69,33.5,21,114,7.07,4.48,154,1,1546,3.221,62.169,54.667,62.054,59.872,4.654,0,0
2024,Braelon Allen,RB,Wisconsin,Big Ten,73.25,235,9.25,31.25,76.25,4.6,32,26,117,7.29,4.28,134,1,1631,6.043,56.339,46.859,61.594,55.885,4.8283,0,0
2024,Braiden McGregor,EDGE,Michigan,Big Ten,77.25,257,10,33.125,80.25,4.66,34.5,23,121,7.22,4.43,300,0,2210,27.625,94.395,88.226,91.352,54.858,0,0,0
2024,Bralen Trice,EDGE,Washington,Pac-12,75.5,245,9,32.5,77.625,4.72,35,23,122,7.45,4.68,74,1,1879,17.544,82.666,86.101,64.802,60.593,5.2204,0,1
2024,Brandon Coleman,IOL,TCU,Big 12,76.5,313,10.75,34.625,84,4.99,34,30,114,7.58,4.54,67,1,1631,9.511,59.244,64.411,51.426,45.245,5.2575,0,0
2024,Brandon Dorlus,EDGE,Oregon,Pac-12,75,283,9.375,33.25,80.875,4.85,30.5,21,111,7.43,4.85,109,1,2106,25.043,90.094,93.321,73.578,35.343,5.0106,1,0
2024,Blake Fisher,OT,Notre Dame,FBS Independent,77.75,310,10,34.375,83,5.2,28,28,114,7.76,4.73,59,1,2077,20.776,83.947,78.304,77.941,57.082,5.2983,1,0
2024,Bo Nix,QB,Oregon,Pac-12,74.125,214,10.125,30.875,74.25,4.77,32,17,111,7.2,4.29,12,0,2106,25.043,90.094,93.321,73.578,35.343,5.5094,1,1
2024,Tatum Bethune,LB,Florida St.,ACC,71.5,229,10,32.375,78.25,4.62,34,16,119,7.18,4.92,251,1,1789,19.915,83.68,70.051,84.429,58.266,2.0794,0,0
2024,Tayvion Robinson,WR,Kentucky,SEC,70.5,191,9.25,31,75.25,4.43,38,16,125,6.88,4.17,300,0,1641,7.33,63.962,60.477,61.626,52.112,0,0,0
2024,Tahj Washington,WR,USC,Pac-12,69.75,174,8.375,29.125,70,4.41,35,13,122,6.92,4.24,241,1,1723,13.091,69.753,82.697,42.068,66.367,2.8904,0,0
2024,Taliese Fuaga,OT,Oregon St.,Pac-12,77.75,324,10.125,33.125,80.625,5.13,32,30,111,7.81,4.63,14,1,1722,13.996,79.392,79.074,67.781,54.727,5.5013,0,1
2024,Tanner McLachlan,TE,Arizona,Pac-12,77.125,244,9.375,31.625,77.25,4.61,35,28,117,7.06,4.35,194,1,1822,11.44,73.172,77.614,56.651,58.122,4.1744,0,0
2024,Tanor Bortolini,C,Wisconsin,Big Ten,76.25,303,10,31.5,77.625,4.94,32.5,28,112,7.16,4.28,117,1,1631,6.043,56.339,46.859,61.594,55.885,4.9558,0,0
2024,Tarheeb Still,CB,Maryland,Big Ten,71.625,189,9.125,29.625,73.125,4.52,38,15,120,6.94,4.32,137,1,1695,8.085,66.299,64.78,61.709,49.654,4.804,0,0
2024,Brenden Rice,WR,USC,Pac-12,74.375,208,9.625,33,78,4.5,36.5,13,119,6.86,4.12,225,1,1723,13.091,69.753,82.697,42.068,66.367,3.5264,0,0
2024,Zach Frazier,C,West Virginia,Big 12,74.625,313,10.875,32.25,78.5,5.2,31,29,105,7.41,3.69,51,0,1611,5.931,65.187,69.634,53.567,52.242,5.3375,0,0
2025,Antwaun Powell-Ryland,EDGE,Virginia Tech,ACC,74.625,258,9.5,31.25,76.125,4.69,36.5,18,124,7.38,4.03,209,1,1647,8.853,70.514,55.299,74.421,59.153,3.912,0,0
2025,Arian Smith,WR,Georgia,SEC,72.125,179,9,31.25,77,4.36,38,20,127,6.82,4.19,110,1,1998,22.091,82.861,79.935,73.308,59.572,5.0039,1,0
2025,Armand Membou,OT,Missouri,SEC,76.25,332,9.625,33.5,82,4.91,34,31,115,6.65,4.03,7,1,1711,12.197,68.028,61.356,72.874,37.108,5.5294,0,0
2025,Anthony Belton,OT,NC State,ACC,78,336,10.25,33.75,83.125,5.26,29.5,11,107,7.77,4.03,54,1,1502,0.43,43.632,41.325,49.036,47.981,5.323,0,0
2025,Beaux Collins,WR,Notre Dame,FBS Independent,75,201,9.5,31.5,79.5,4.49,38.37,19,123,7.02,4.42,300,0,2154,25.305,88.314,78.053,88.226,42.499,0,0,0
2025,Ashton Gillotte,EDGE,Louisville,ACC,74.625,264,8.5,31.875,78.625,4.28,36.5,24,120,8.19,4.62,66,1,1809,16.534,79.476,79.126,66.823,61.497,5.2627,0,0
2025,Ashton Jeanty,RB,Boise State,Mountain West,68.5,211,9.25,29.25,72.75,4.58,34.92,11,111.8,7.11,4.97,6,0,1764,10.993,75.687,78.889,64.483,42.529,5.5334,0,1
2025,Azareye'h Thomas,CB,Flordia State,ACC,73.5,197,10,32.375,78,4.63,36.57,12,122,6.65,4.97,73,1,1363,-3.911,35.518,23.689,45.332,73.417,5.2257,0,0
2025,Antwane Wells Jr.,WR,Ole Miss,SEC,72.75,201,8.75,31.5,77.125,4.58,34,11,124,7.43,4.07,300,1,2007,20.608,84.235,76.596,81.866,47.73,0,1,0
2025,BJ Adams,CB,UCF,Big 12,73.75,182,8.625,31.325,76.5,4.43,36.5,15,117,6.65,4.03,300,1,1557,5.283,53.294,60.369,50.721,32.002,0,0,0
2025,Bam Martin-Scott,LB,South Carolina,SEC,73.75,231,8.625,32,79.375,4.63,33.5,11,122,7.26,4.53,300,1,1810,14.834,76.206,60.762,80.864,51.02,0,0,0
2025,Barrett Carter,LB,Clemson,ACC,72.125,231,9.25,32.125,78.625,4.64,34.5,22,116,7.24,4.41,119,1,1807,14.768,79.193,79.078,73.333,36.319,4.9416,0,0
2025,Barryn Sorrell,EDGE,Texas,SEC,75.25,256,9.25,33.25,77.875,4.68,34,28,121,7.06,4.36,124,1,2042,26.107,88.25,73.85,92.32,35.538,4.9053,0,0
2025,Tyler Shough,QB,Lousiville,ACC,76.875,219,9.675,30.625,76.5,4.63,32,22,117,6.65,4.03,40,1,1809,16.534,79.476,79.126,66.823,61.497,5.3891,0,0
2025,Tyler Warren,TE,Penn State,Big Ten,77.5,256,9.5,31.625,76.5,5.24,43,33,121.4,6.65,4.97,14,0,2063,20.037,81.11,80.469,75.103,36.924,5.5013,0,1
2025,Tyreem Powell,LB,Rutgers,Big Ten,76.625,239,9,34.5,82.375,4.28,43,33,123.2,7.59,4.2,300,0,1533,3.857,55.405,64.09,40.753,58.771,0,0,0
2025,Tyler Baron,EDGE,Miami,ACC,76.625,258,10,33.125,80.25,4.62,35.5,19,121,6.65,4.16,176,1,1855,17.338,77.097,87.084,52.889,41.286,4.4188,1,0
2025,Tyler Batty,EDGE,Brigham Young,Big 12,77.625,271,9.375,33.125,81,4.78,34,27,120,7.21,4.54,300,1,1717,9.307,74.278,67.062,70.631,58.08,0,0,0
2025,Tyler Booker,IOL,Alabama,SEC,76.625,321,11,34.5,83.5,5.38,27,21,94,7.96,4.84,12,1,1986,23.933,85.057,77.281,79.955,59.628,5.5094,1,0
2025,Alijah Huzzie,CB,North Carolina,ACC,69.75,193,8.5,29.5,72.625,4.28,34.91,28,112.6,6.65,4.03,300,0,1496,2.602,50.555,55.402,46.067,47.749,0,0,0
2025,Ahmed Hassanein,EDGE,Boise State,Mountain West,74.375,267,9,32.25,78.75,4.77,32.5,27,113,6.65,4.03,196,1,1764,10.993,75.687,78.889,64.483,42.529,4.1431,0,0
2025,Aireontae Ersery,OT,Minnesota,Big Ten,78,331,9.5,33.125,80.875,5.01,29.5,25,111,7.81,4.82,48,1,1674,9.315,68.599,55.808,75.809,45.723,5.3519,0,1
2025,Ajani Cornelius,OT,Oregon,Big Ten,76.625,310,9.5,33.5,82,5.45,24.5,11,128.1,6.65,4.03,204,0,2040,21.125,85.854,85.403,73.779,53.859,4.0073,1,0
2025,Zeek Biggers,DL,Georgia Tech,ACC,77.5,321,10.25,34.75,85.125,5.14,34.5,11,111,6.65,4.03,253,1,1554,7.402,66.705,72.242,58.501,35.797,1.7918,0,0
2025,Andrew Armstrong,WR,Arkansas,SEC,75.75,202,9.5,32.125,79.5,4.51,37.5,11,124,6.97,4.18,300,1,1611,8.19,65.787,60.714,66.155,45.94,0,0,0
2025,Andrew Mukuba,S,Texas,SEC,71.25,186,9,30,75.375,4.45,40.36,17,121.4,6.65,4.03,64,1,2042,26.107,88.25,73.85,92.32,35.538,5.273,0,0
2025,Alfred Collins,DL,Texas,SEC,77.625,332,10,34.5,85,4.28,26,11,96,6.65,4.97,43,1,2042,26.107,88.25,73.85,92.32,35.538,5.3753,0,0
2025,Alijah Clark,S,Syracruse,ACC,72.75,188,9.5,30.75,77.75,4.5,33,13,122,6.81,4.03,300,1,1499,3.99,59.911,72.144,44.673,32.891,0,0,0
2025,Xavier Restrepo,WR,Miami,ACC,69.875,209,9.125,29.375,71.625,4.39,40.57,17,113.9,6.84,4.12,300,1,1855,17.338,77.097,87.084,52.889,41.286,0,1,1
2025,Will Campbell,OT,LSU,SEC,77.875,319,9.5,32.5,77.375,4.98,32,11,113,8.19,4.97,4,1,1827,13.515,71.849,75.763,61.497,39.011,5.5413,0,0
2025,Will Howard,QB,Ohio State,Big Ten,76.25,236,9,32,77.125,4.28,31.5,22,112,7.13,4.33,185,1,2211,24.823,87.333,80.443,83.601,49.523,4.3041,1,0
2025,Will Johnson,CB,Michigan,Big Ten,73.75,194,9.125,30.125,75.875,4.29,42.5,17,116.8,8.19,4.03,47,0,1909,9.382,64.736,44.049,69.52,75.356,5.3566,0,1
2025,Xavier Watts,S,Notre Dame,FBS Independent,71.75,204,8.5,31.125,76.5,4.28,43,16,112.7,7.29,4.12,96,0,2154,25.305,88.314,78.053,88.226,42.499,5.0938,0,1
2025,Yahya Black,DL,Iowa,Big Ten,77.75,336,10.25,35,83.875,5.39,25.5,11,101,7.63,4.72,164,1,1774,11.144,70.238,48.063,74.759,71.573,4.5539,0,0
2025,Woody Marks,RB,USC,Big Ten,70.125,207,9,29.125,71.875,4.54,35,18,124,7.68,4.24,116,1,1765,13.269,71.782,72.12,62.422,51.818,4.9628,0,0
2025,Wyatt Milum,IOL,West Virginia,Big 12,78.5,313,10.25,32.125,79.5,5.27,30,33,108,8.19,4.69,89,1,1455,1.795,52.984,64.597,35.526,62.429,5.1358,0,0
2025,Luke Kandra,IOL,Cincinnati,Big 12,76.75,319,10,31.75,80.5,5.45,34.01,33,104.9,8.19,4.97,300,1,1463,3.423,58.625,63.495,54.814,34.682,0,0,0
2025,Luke Lachey,TE,Iowa,Big Ten,77.75,251,10,32.125,78.375,5.42,35,11,120,7.18,4.47,255,1,1774,11.144,70.238,48.063,74.759,71.573,1.3863,0,0
2025,Maxwell Hairston,CB,Kentucky,SEC,71.25,183,8.625,31,76.625,4.28,39.5,17,129,6.65,4.97,30,1,1498,4.707,54.684,41.39,62.472,62.769,5.4337,0,0
2025,Mello Dotson,CB,Kansas,Big 12,72.625,192,8.5,31.5,77.875,4.59,34.5,18,123,7.27,4.97,300,1,1625,8.755,66.926,75.105,52.224,46.186,0,0,0
2025,Malaki Starks,S,Georgia,SEC,72.875,197,9.5,31.5,78.375,4.5,33,16,117.5,7.26,4.45,27,1,1998,22.091,82.861,79.935,73.308,59.572,5.4467,1,1
2025,Luther Burden III,WR,Missouri,SEC,72,206,8.5,31.25,76.5,4.41,29.17,12,115.9,7.33,4.11,39,1,1711,12.197,68.028,61.356,72.874,37.108,5.3936,0,1
2025,Mac McWilliams,CB,UCF,Big 12,70.25,191,8.375,29.75,72.625,4.41,43,15,123.2,6.9,4.03,145,1,1557,5.283,53.294,60.369,50.721,32.002,4.7362,0,0
2025,Logan Brown,OT,Kansas,Big 12,78.375,311,10,33.75,84,5.18,32,26,111,7.75,4.51,300,1,1625,8.755,66.926,75.105,52.224,46.186,0,0,0
2025,Marcus Harris,CB,California,ACC,70.75,189,8.75,29.625,75,4.45,37.75,11,122.3,6.65,4.97,183,1,1529,4.302,57.687,45.477,64.264,58.117,4.3307,0,0
2025,Marcus Mbow,OT,Purdue,Big Ten,76.125,303,10.5,32,80,4.28,34.4,11,93,8.19,4.67,154,1,1061,-13.836,20.419,29.645,21.338,52.981,4.654,0,0
2025,Malachi Moore,S,Alabama,SEC,71.25,196,9,29.5,75.25,4.44,38.68,15,127.2,6.94,4.03,130,0,1986,23.933,85.057,77.281,79.955,59.628,4.8598,1,0
2025,Craig Woodson,S,California,ACC,72.125,200,8.625,30.5,75.25,4.45,36,13,127,6.65,4.97,106,1,1529,4.302,57.687,45.477,64.264,58.117,5.0304,0,0
2025,DJ Giddens,RB,Kansas State,Big 12,72.25,212,9.25,30.375,75.25,4.43,39.5,33,130,7.84,4.33,151,1,1754,11.098,70.634,61.856,71.635,49.804,4.6821,0,0
2025,Da'Quan Felton,WR,Virginia Tech,ACC,76.25,213,9,32.25,79.125,4.5,32.5,18,122,7.1,4.3,300,1,1647,8.853,70.514,55.299,74.421,59.153,0,0,0
2025,Malik Verdon,S,Iowa State,Big 12,75.625,218,9.5,32.5,78.375,4.75,40.28,15,138,6.65,4.03,300,0,1675,10.15,66.812,63.385,63.427,52.51,0,0,0
2025,Danny Stutsman,LB,Oklahoma,SEC,75.25,233,9,32.125,77.5,4.52,34,33,117.5,7.12,4.03,112,1,1725,10.943,65.083,38.944,80.167,57.918,4.9904,1,0
2025,Dante Trader Jr.,S,Maryland,Big Ten,70.875,196,8.75,31.25,75.125,4.61,31,12,117,7.09,4.32,155,1,1407,-0.535,43.23,46.603,47.026,35.755,4.6444,0,0
2025,Darien Porter,CB,Iowa State,Big 12,74.875,195,9,31.125,80,4.3,36.5,11,131,6.71,4.04,68,1,1675,10.15,66.812,63.385,63.427,52.51,5.2523,0,0
2025,Darius Alexander,DL,Toldeo,MAC,75.875,305,10,34,82.875,4.95,31.5,28,111,7.6,4.79,65,1,1431,-5.318,43.159,33.851,52.717,56.909,5.2679,0,0
2025,Kitan Crawford,S,Nevada,Mountain West,70.625,202,9.5,31,75.25,4.41,41.5,18,128,6.65,4.14,225,1,1192,-8.417,32.498,47.2,30.419,32.833,3.5264,0,0
2025,David Walker,EDGE,Central Arkansas,UAC,72.875,263,9.25,31.875,77.5,4.69,35,26,118,7.15,4.39,121,1,1742,12.036,70.585,65.506,67.645,49.236,4.9273,0,0
2025,Damien Martinez,RB,Miami,ACC,71.625,217,9.5,30.5,75.25,4.51,35,33,124,6.95,4.97,223,1,1855,17.338,77.097,87.084,52.889,41.286,3.5835,1,1
2025,Daniel Jackson,WR,Minnesota,Big Ten,70.75,193,9,30.625,74.75,4.76,37.82,12,130,6.78,4.07,230,1,1674,9.315,68.599,55.808,75.809,45.723,3.3673,0,0
2025,Kurtis Rourke,QB,Indiana,Big Ten,76.25,220,9.375,30.25,75.125,4.28,24.5,22,113.5,6.65,4.03,227,0,1951,18.73,83.71,85.132,72.021,40.91,3.4657,1,0
2025,Kyle Kennard,EDGE,South Carolina,SEC,76,254,9.625,34,81.5,4.73,30.43,23,138,6.65,4.97,125,1,1810,14.834,76.206,60.762,80.864,51.02,4.8978,0,0
2025,Kevin Winston Jr.,S,Penn State,Big Ten,73.5,215,9.5,32.5,80.875,4.44,38.11,12,103.8,6.72,4.97,82,0,2063,20.037,81.11,80.469,75.103,36.924,5.1761,0,0
2025,LaJohntay Wester,WR,Colorado,Big 12,69.625,163,8.5,29.625,72.625,4.46,32,13,121,6.65,4.67,203,1,1701,12.691,74.938,72.644,69.84,45.06,4.0254,0,0
2025,Kobe Hudson,WR,UCF,Big 12,72.75,193,9,30.5,75.25,4.57,35,17,122,6.85,4.4,300,1,1557,5.283,53.294,60.369,50.721,32.002,0,0,0
2025,Kobe King,LB,Penn State,Big Ten,72.625,236,9.5,31.25,78.625,4.35,41.58,33,110,7.43,4.97,201,0,2063,20.037,81.11,80.469,75.103,36.924,4.0604,0,0
2025,Konata Mumpfield,WR,Pittsburgh,ACC,71.375,186,8.5,29.375,74.375,4.59,36,19,124,7.37,4.03,242,1,1456,3.991,55.816,49.345,57.768,56.475,2.8332,0,0
2025,Lathan Ransom,S,Ohio State,Big Ten,72.25,206,8.5,30.5,75.125,4.28,28.66,23,126.8,6.65,4.16,122,0,2211,24.823,87.333,80.443,83.601,49.523,4.92,1,0
2025,LeQuint Allen,RB,Syracuse,ACC,72.125,204,10.125,32,78.625,4.65,35,33,120,7.25,4.97,236,1,1499,3.99,59.911,72.144,44.673,32.891,3.1355,0,0
2025,Kyle McCord,QB,Syracuse,ACC,75,218,9.5,31,74.5,4.28,24.5,22,138,7.19,4.97,181,0,1499,3.99,59.911,72.144,44.673,32.891,4.3567,0,0
2025,Kyle Monangai,RB,Rutgers,Big Ten,68.25,211,9,38.625,72,4.6,34.5,11,115.7,7.58,4.97,233,1,1533,3.857,55.405,64.09,40.753,58.771,3.2581,0,0
2025,Kyle Williams,WR,Washington State,Pac-12,70.625,190,8.625,30.125,73,4.4,36.5,18,119,7.07,4.48,69,1,1531,1.667,55.471,65.831,46.227,40.813,5.247,0,0
2025,Kain Medrano,LB,UCLA,Big Ten,74.5,222,9.125,32,77.25,4.46,38,33,125,6.95,4.03,205,1,1488,2.781,54.088,49.817,56.439,50.8,3.989,0,0
2025,Kaleb Johnson,RB,Iowa,Big Ten,73,224,9.5,33,78.5,4.57,37.78,33,109.6,6.97,4.03,83,1,1774,11.144,70.238,48.063,74.759,71.573,5.1705,0,0
2025,Kalel Mullings,RB,Michigan,Big Ten,73.5,226,10,31.625,78,4.28,33.08,15,122.9,7.26,4.97,188,0,1909,9.382,64.736,44.049,69.52,75.356,4.2627,0,0
2025,Landon Jackson,EDGE,Arkansas,SEC,78,264,10,33.25,83.625,4.68,40.5,28,129,7.02,4.97,72,1,1611,8.19,65.787,60.714,66.155,45.94,5.2311,0,0
2025,Karene Reid,LB,Utah,Big 12,134.75,231,10.067,31.482,74.5,4.68,29.53,11,123.3,7.09,4.03,300,0,1563,5.029,60.487,30.282,79.81,59.786,0,0,0
2025,KeAndre Lambert-Smith,WR,Auburn,SEC,72.75,190,9.125,32.5,78.625,4.37,34,11,124,7.47,4.34,158,1,1611,9.659,63.424,56.985,65.452,46.626,4.6151,0,0
2025,Kaimon Rucker,EDGE,North Carolina,ACC,73,254,10,32.5,79.875,5.45,24.5,27,93,8.19,4.68,300,1,1496,2.602,50.555,55.402,46.067,47.749,0,0,0
2025,Kelvin Banks Jr,OT,Texas,SEC,77.125,315,10.375,33.5,84.375,5.16,32,14,104,7.81,4.66,9,1,2042,26.107,88.25,73.85,92.32,35.538,5.5215,0,1
2025,Kenneth Grant,DL,Michigan,Big Ten,75.625,331,10.125,33.5,82.625,4.28,24.5,22,93,8.19,4.03,13,1,1909,9.382,64.736,44.049,69.52,75.356,5.5053,0,1
2025,Cobee Bryant,CB,Kansas,Big 12,72,180,9.25,31.25,77,4.53,35.14,20,119,8.19,4.97,300,1,1625,8.755,66.926,75.105,52.224,46.186,0,0,0
2025,Cody Lindenberg,LB,Minnesota,Big Ten,74.125,236,9,32.625,77.625,5.02,33.13,33,111.6,7.52,4.69,222,0,1674,9.315,68.599,55.808,75.809,45.723,3.6109,0,0
2025,Cody Simon,LB,Ohio State,Big Ten,74.125,229,9.625,31.25,75.75,4.71,35.34,11,104.5,7.33,4.43,115,0,2211,24.823,87.333,80.443,83.601,49.523,4.9698,1,0
2025,Collin Oliver,LB,Oklahoma State,Big 12,73.875,240,9.5,30.625,76.125,4.56,39,33,126,7.59,4.09,159,1,1251,-0.188,45.41,60.308,33.797,50.114,4.6052,0,0
2025,Marques Sigle,S,Kansas State,Big 12,71.375,199,9.25,30.625,74,4.37,38,18,130,7.14,4.75,160,1,1754,11.098,70.634,61.856,71.635,49.804,4.5951,0,0
2025,Colston Loveland,TE,Michigan,Big Ten,77.75,248,10,32.625,79.375,5.45,24.5,11,101.3,6.65,4.03,10,0,1909,9.382,64.736,44.049,69.52,75.356,5.5175,0,1
2025,Connor Colby,IOL,Iowa,Big Ten,77.75,309,10,32,77.125,5.45,28.5,33,110,7.78,4.63,249,1,1774,11.144,70.238,48.063,74.759,71.573,2.3026,0,0
2025,Corey Kiner,RB,Cinncinnati,Big 12,68.625,209,7.625,30.5,75.5,4.57,38.06,19,110.5,6.72,4.97,300,1,1463,3.423,58.625,63.495,54.814,34.682,0,0,0
